ds,yhat,yhat_lower,yhat_upper
1980-04-07,94.56866729064475,93.05897885359818,95.91421484546132
1980-04-08,94.26189713890696,92.76519376219669,95.65566547448691
1980-04-09,94.00801600197383,92.49044978925315,95.50759230157114
1980-04-10,92.95862911736772,91.50245466502678,94.35595880279118
1980-04-11,92.87440323640782,91.30532712672405,94.45573095585752
1980-04-14,91.33359080146008,89.72272481810504,92.95569916762854
1980-04-15,91.02682064972154,89.32718479485293,92.6581632569581
1980-04-16,90.77293951278874,89.03237825947963,92.4410516074344
1980-04-17,89.72355262818257,88.00279360248504,91.47454634657859
1980-04-18,89.63932674722285,87.76802916319258,91.4781823982585
1980-04-21,88.09851431227447,86.04230027626276,90.22338119686843
1980-04-22,87.7917441605364,85.6901013813323,89.8935776925537
1980-04-23,87.53786302360366,85.11598822094142,89.7175492458296
1980-04-24,86.48847613899743,83.94718029317673,88.75169033167688
1980-04-25,86.40425025803768,84.02430816969454,88.75569013579786
1980-04-28,84.8634378230894,82.01633998957192,87.63234707354972
1980-04-29,84.5566676713513,81.77088367751496,87.528995950268
1980-04-30,84.30278653441843,81.29403553945784,87.28393926295277
1980-05-01,104.75549007454788,103.4228725235991,106.17127047006962
1980-05-02,105.07162400256718,103.58832581852401,106.45965291198354
1980-05-05,105.00937152537765,103.53543786534381,106.5359489123034
1980-05-06,105.77630682164688,104.23481791504688,107.10806560695877
1980-05-07,106.11059647617563,104.65008232815278,107.64064779714245
1980-05-08,105.71837828737887,104.26305661503213,107.36959630714642
1980-05-09,106.03451221539805,104.507572813158,107.60607682421897
1980-05-12,105.97225973820868,104.14187497010998,107.69018927192975
1980-05-13,106.73919503447772,104.98692017772709,108.5572417874424
1980-05-14,107.0734846890067,104.93802574381644,109.16636531287936
1980-05-15,106.68126650020992,104.67146707569462,108.78637694992341
1980-05-16,106.99740042822896,104.81456159905827,109.21196214940626
1980-05-19,106.93514795103971,104.35693403947744,109.43047394848931
1980-05-20,107.70208324730844,104.94337929253071,110.47562085336294
1980-05-21,108.03637290183755,105.20004276210172,111.02777044861585
1980-05-22,107.6441547130408,104.75751240808773,110.64661696746455
1980-05-23,107.96028864105983,104.62515335628518,111.1119401078622
1980-05-27,108.6649714601395,104.87615498243005,112.6364283994375
1980-05-28,108.99926111466867,104.83491982913019,113.1399081105133
1980-05-29,108.60704292587164,104.33963916821821,112.97445805284184
1980-05-30,108.92317685389081,104.36737576272093,113.362933805443
1980-06-02,110.53976222623311,109.11826970356566,111.85801511082077
1980-06-03,111.36006256667102,109.97797880064844,112.83141615587324
1980-06-04,111.77914059232543,110.26405196821142,113.16486321177513
1980-06-05,111.48160726960394,110.05535386936626,112.90661748494212
1980-06-06,111.84071240349334,110.42691695405249,113.37683735903106
1980-06-09,111.8515712608855,110.21286027344092,113.40993708873708
1980-06-10,112.67187160132303,111.05805682135212,114.24540046252724
1980-06-11,113.0909496269774,111.37519314672852,114.88155327126766
1980-06-12,112.79341630425624,110.95515314828621,114.57019233852604
1980-06-13,113.1525214381456,111.39777065238088,115.1179424655135
1980-06-16,113.16338029553796,111.2112546791753,115.38913561579639
1980-06-17,113.98368063597549,111.71688906362589,116.35835222653233
1980-06-18,114.40275866162968,112.32762141574261,116.87662070075675
1980-06-19,114.10522533890853,111.75656293514417,116.67952184682633
1980-06-20,114.46433047279784,111.96793067354531,117.09887160563491
1980-06-23,114.47518933019039,111.38453091815312,117.72370040120549
1980-06-24,115.29548967062759,112.13052487557401,118.72996167596747
1980-06-25,115.714567696282,112.61993904072784,119.00179065695512
1980-06-26,115.41703437356092,111.97355007531438,119.17408460335056
1980-06-27,115.7761395074502,112.22374475456527,119.43611127061267
1980-06-30,115.78699836484282,111.70570600083248,120.11443568627134
1980-07-01,117.88970031311037,116.367519732351,119.27265729257964
1980-07-02,118.47411323934705,117.0142691825144,119.9066913554937
1980-07-03,118.1260673555574,116.72083885698473,119.6537969586974
1980-07-07,118.51336742598197,116.96289608303113,120.00258907451871
1980-07-08,119.39096451227952,117.96182577798882,120.8720864898761
1980-07-09,119.9753774385159,118.49081026570755,121.51893344367775
1980-07-10,119.62733155472627,118.11065892272626,121.1347168849472
1980-07-11,119.9416737565371,118.29877923301127,121.63369465705568
1980-07-14,120.01463162515098,118.15166423269625,121.86991516992047
1980-07-15,120.89222871144855,118.99506470578396,122.82323605196314
1980-07-16,121.47664163768472,119.61054504933814,123.36744729993033
1980-07-17,121.12859575389524,119.06156169370561,123.19190420867913
1980-07-18,121.44293795570607,119.36337628035747,123.71924632583686
1980-07-21,121.51589582432035,119.04566960990435,124.1856242074465
1980-07-22,122.39349291061734,119.95516724747895,125.11396929082639
1980-07-23,122.97790583685358,120.24584015397645,125.76047189251773
1980-07-24,122.62985995306424,119.75045370162093,125.82040668381975
1980-07-25,122.94420215487506,119.97272903343628,126.05321684189519
1980-07-28,123.01716002348937,119.53971861544424,126.57371943804492
1980-07-29,123.89475710978603,120.34579221482646,127.74682637154524
1980-07-30,124.47917003602281,120.7431447300206,128.75649531616082
1980-07-31,124.13112415223306,120.0423014738354,128.0518244440708
1980-08-01,122.70239788831097,121.32657940126562,124.24059757543431
1980-08-04,122.77597771421732,121.27124581841615,124.26986136178763
1980-08-05,123.37262711477638,121.86150794547653,125.08759587688633
1980-08-06,123.85862427180889,122.28664346291691,125.36458940311248
1980-08-07,123.6178123479564,122.0320679255576,125.00102556365758
1980-08-08,123.9283865668081,122.43246214085607,125.38520328683674
1980-08-11,124.00196639271466,122.50268351888354,125.62030803807613
1980-08-12,124.59861579327371,122.91817177172331,126.17428722153942
1980-08-13,125.08461295030588,123.21986214821389,126.63368255041615
1980-08-14,124.84380102645365,122.93620129364923,126.62038170519912
1980-08-15,125.15437524530537,123.3091380055574,126.94690098879008
1980-08-18,125.2279550712117,123.16855198906916,127.18655800130695
1980-08-19,125.824604471771,123.65842815516748,127.89351646840157
1980-08-20,126.31060162880308,124.0268244146502,128.45254228398414
1980-08-21,126.06978970495095,123.67257361924219,128.3130458098309
1980-08-22,126.38036392380278,123.65789607854798,128.68934395019235
1980-08-25,126.45394374970935,123.6326458729659,129.0186462051434
1980-08-26,127.05059315026804,124.05447315100841,129.6831131983003
1980-08-27,127.53659030730032,124.48657899196898,130.36467030629092
1980-08-28,127.29577838344812,123.93482128213167,130.27101784357177
1980-08-29,127.60635260229994,123.97419613110003,130.58185423453546
1980-09-02,125.7153516776742,124.1757276438018,127.28585070743176
1980-09-03,126.10428568306666,124.498492738248,127.58220294467876
1980-09-04,125.94085296852552,124.31526792787574,127.54396966806642
1980-09-05,126.15975126085131,124.54937784278093,127.66062682167406
1980-09-08,126.15879827689425,124.50987389580862,127.91112331401696
1980-09-09,126.57548331109692,125.00803317350368,128.2021829707756
1980-09-10,126.96441731648908,125.4048349841097,128.67241633296942
1980-09-11,126.80098460194789,125.12368635531134,128.6262881279163
1980-09-12,127.01988289427376,125.23457408110954,128.82223487856513
1980-09-15,127.01892991031674,125.14908018246294,129.07797303393494
1980-09-16,127.43561494451939,125.55015141024751,129.52613678094013
1980-09-17,127.82454894991146,125.85248263894366,130.10307180987618
1980-09-18,127.66111623537034,125.41074512313796,129.95362399220795
1980-09-19,127.88001452769608,125.57357732129302,130.2769430338518
1980-09-22,127.87906154373924,125.50096245605278,130.54332187586954
1980-09-23,128.29574657794174,125.58093645067906,131.0531964255695
1980-09-24,128.68468058333383,125.99719376073084,131.42406239300834
1980-09-25,128.52124786879276,125.70493139627972,131.53714032767522
1980-09-26,128.74014616111836,125.9190140750609,131.79254426672483
1980-09-29,128.73919317716147,125.42694892604142,132.34480989376692
1980-09-30,129.15587821136418,125.51888684093367,133.0849152329066
1980-10-01,128.50793504895947,126.89031216754063,130.14676122972452
1980-10-02,128.30745554368278,126.60783040895643,129.9414936581903
1980-10-03,128.43216687896705,126.83518828169882,130.16097811723165
1980-10-06,128.2688042433467,126.68569042134041,129.89829215876236
1980-10-07,128.6629515459095,126.97710352166685,130.32147676808702
1980-10-08,129.21392522787673,127.52417687135451,131.00610021208277
1980-10-09,129.01344572259993,127.36566646009597,130.8434426567249
1980-10-10,129.13815705788434,127.36396025579216,130.87381581976115
1980-10-13,128.9747944222639,127.20005685957506,130.89940105674265
1980-10-14,129.36894172482673,127.64119585865572,131.31312076341288
1980-10-15,129.91991540679362,127.90221389877063,131.91932218320875
1980-10-16,129.719435901517,127.85841234217263,131.8003161584351
1980-10-17,129.8441472368012,127.76641112397029,132.0509150659715
1980-10-20,129.68078460118085,127.4364501213176,132.00794322538385
1980-10-21,130.0749319037438,127.69237509764015,132.49205186144857
1980-10-22,130.6259055857107,128.27812427123104,133.01857452501548
1980-10-23,130.42542608043408,128.0158370102904,133.0869271257121
1980-10-24,130.55013741571835,128.0075230683727,133.2059608471278
1980-10-27,130.38677478009805,127.49876735006043,133.38333059914152
1980-10-28,130.780922082661,127.65310062843528,133.69619171768397
1980-10-29,131.3318957646279,128.22586455282055,134.44227875789738
1980-10-30,131.13141625935123,127.80602656318895,134.40903119897584
1980-10-31,131.25612759463561,127.92587517874748,134.47920861346824
1980-11-03,131.45029998401026,129.5389467724313,133.30447230032553
1980-11-05,132.27567078032268,130.3822554448866,134.21991058982846
1980-11-06,131.98104760058231,130.06323793953868,133.90331783123048
1980-11-07,132.12385457499903,130.11391749815516,134.14499526558245
1980-11-10,132.16342838833316,130.22969553348346,134.1637683770697
1980-11-11,132.476751160331,130.47501714298417,134.43103402409392
1980-11-12,132.98879918464553,130.8961987573477,134.89106233044572
1980-11-13,132.69417600490496,130.66174415595577,134.7368419502755
1980-11-14,132.83698297932165,130.6836874973332,134.95931184484388
1980-11-17,132.87655679265566,130.70087763463846,135.23039405532234
1980-11-18,133.18987956465378,130.9495229704979,135.49662039307137
1980-11-19,133.7019275889683,131.37278256813997,136.0567121696473
1980-11-20,133.40730440922778,131.24073106979134,135.68389161283133
1980-11-21,133.55011138364404,131.12932228735818,135.93720903551014
1980-11-24,133.5896851969786,130.81161919589238,136.00558321826372
1980-11-25,133.9030079689766,131.2399362454304,136.39904037613866
1980-11-26,134.41505599329102,131.67565523093234,137.12433458589257
1980-11-28,134.26323978796702,131.19848694895572,137.16616898649235
1980-12-01,136.86670833780403,134.5157189613323,139.11985325187223
1980-12-02,137.41467629815244,135.24713059094694,139.78798820894013
1980-12-03,137.9502780041145,135.65501404083642,140.42477548249667
1980-12-04,137.65105134365263,135.2944221946157,139.98349133708703
1980-12-05,137.88352373361755,135.4255444203625,140.401238711013
1980-12-08,137.85785131326108,135.479491194054,140.3705123510095
1980-12-09,138.40581927360896,135.9630658020841,140.66807050108525
1980-12-10,138.94142097957084,136.4912755861169,141.2490511609816
1980-12-11,138.6421943191091,136.2646051159099,141.1816582823884
1980-12-12,138.87466670907395,136.5848829772839,141.41869015142146
1980-12-15,138.848994288717,136.06881135504102,141.486531386983
1980-12-16,139.39696224906524,136.79498794811565,142.10640905870397
1980-12-17,139.93256395502752,137.27497916045712,142.62232047841388
1980-12-18,139.6333372945656,136.87011512579576,142.3595776191379
1980-12-19,139.86580968453077,136.94255785929698,142.63339285365996
1980-12-22,139.84013726417368,137.0112605313604,142.69245450958942
1980-12-23,140.38810522452172,137.59454337141733,143.37329675627572
1980-12-24,140.92370693048403,137.91038137834408,143.88597509074475
1980-12-26,140.85695265998731,137.72232247625976,143.82641268162746
1980-12-29,140.83128023963033,137.22555825139855,144.22521842998995
1980-12-30,141.37924819997832,137.88116198494347,144.67063730469135
1980-12-31,141.91484990594054,138.1644056910536,145.0094319103784
1981-01-02,136.20244681238768,133.44348380882371,138.89234339250058
1981-01-05,135.9677270147418,133.10034089446918,138.92217549981729
1981-01-06,136.39123000286006,133.38268349723387,139.3756520273643
1981-01-07,136.84303605069556,134.04508441777142,139.92462421465402
1981-01-08,136.43435662929306,133.83837587289213,139.2583084787043
1981-01-09,136.68378528682652,133.84752013033966,139.72475688732771
1981-01-12,136.44906548918155,133.5338430798243,139.3186310427434
1981-01-13,136.87256847729873,134.1224838999886,139.8241581871112
1981-01-14,137.32437452513454,134.48220747659624,140.2764811257888
1981-01-15,136.91569510373202,134.0620156541496,139.91409999698462
1981-01-16,137.16512376126582,134.30665549046486,140.23894911949404
1981-01-19,136.93040396362017,134.04521088437303,140.13881221408406
1981-01-20,137.35390695173777,134.31452335679612,140.36196619771573
1981-01-21,137.8057129995737,134.69308735541438,141.12590750778233
1981-01-22,137.39703357817098,133.98352516147713,140.3831250140339
1981-01-23,137.64646223570506,134.6651262479919,140.71378803514406
1981-01-26,137.4117424380594,134.12701560766595,140.81691711841628
1981-01-27,137.83524542617675,134.44327978307126,141.28540877425732
1981-01-28,138.2870514740127,135.0714928084058,141.63389240403288
1981-01-29,137.87837205261002,134.38328729489868,141.0061690073048
1981-01-30,138.12780071014365,134.64912952596737,141.4969013771495
1981-02-02,132.80966256895536,130.1066190287035,135.603052893189
1981-02-03,133.12234721712855,130.0940589538829,135.91362830511386
1981-02-04,133.37996840644013,130.2798813416259,136.04897093667577
1981-02-05,132.80677359522358,129.9017549832131,135.64318104298974
1981-02-06,133.07241814222226,130.3021508503276,135.8043518378273
1981-02-09,132.72511120753933,129.89739134747805,135.57582538093646
1981-02-10,133.0377958557123,130.01451009767067,135.97015986785797
1981-02-11,133.2954170450237,130.4917286110967,135.9742844779704
1981-02-12,132.72222223380732,129.78343828929806,135.6047809632418
1981-02-13,132.98786678080629,130.04461738355948,135.71965198802963
1981-02-17,132.95324449429566,130.15667262796853,135.92891709945607
1981-02-18,133.21086568360747,130.43986932067375,136.3377702937018
1981-02-19,132.63767087239097,129.72364275814692,135.77769726987333
1981-02-20,132.9033154193901,129.72955547904814,135.92742879153715
1981-02-23,132.55600848470777,129.17590590597325,135.67093401092455
1981-02-24,132.8686931328794,129.81678368752173,136.18088617852453
1981-02-25,133.12631432219132,129.8032721574063,136.61783240640088
1981-02-26,132.55311951097477,129.12604985288394,135.50072153688097
1981-02-27,132.81876405797368,129.48410146342303,136.08125659869043
1981-03-02,127.8096197369197,125.0873311770344,130.54959018938686
1981-03-03,128.0632213760122,125.47689686501629,130.61326955210498
1981-03-04,128.2662671230461,125.25152546450518,130.9264713739804
1981-03-05,127.6930932764677,124.93293445145619,130.66778297840162
1981-03-06,127.8924470597299,125.10132542109511,130.55085645166943
1981-03-09,127.24869904042593,124.46383412827602,130.02281549495726
1981-03-10,127.50230067951867,124.70759234944443,130.15614005313958
1981-03-11,127.70534642655204,125.1074940056098,130.34332668732566
1981-03-12,127.13217257997363,124.33875833182543,129.79924783824598
1981-03-13,127.33152636323618,124.36034319096764,129.8768622094336
1981-03-16,126.68777834393215,123.7875308608295,129.2892633617983
1981-03-17,126.94137998302467,123.9884091016553,129.7573887610468
1981-03-18,127.14442573005813,124.2014611012673,130.13577701941506
1981-03-19,126.5712518834796,123.42662171509932,129.41906094568975
1981-03-20,126.77060566674199,123.80272976664887,129.53416943164308
1981-03-23,126.1268576474383,122.92218803507947,129.46359941016541
1981-03-24,126.38045928653028,123.19815218836823,129.53344828648414
1981-03-25,126.58350503356404,123.42697348640311,129.60530656794361
1981-03-26,126.01033118698564,122.72078943689141,129.4463483849452
1981-03-27,126.20968497024776,122.77543530906294,129.53358026808462
1981-03-30,125.56593695094452,122.0503649478922,128.90821255123453
1981-03-31,125.8195385900363,122.31521129079087,129.13768224604235
1981-04-01,131.14414032331112,127.95063516675266,134.12704989772982
1981-04-02,130.6429803635966,127.5409021392469,133.61346704702078
1981-04-03,130.88406670222605,127.46147540833292,134.1434631012138
1981-04-06,130.58725295651067,127.34919754357857,133.8176280011066
1981-04-07,130.77717155479502,127.63175278989591,134.07068728378795
1981-04-08,130.96791404359828,127.86258772756939,133.7886499721027
1981-04-09,130.46675408388376,127.38171070314061,133.40812105776956
1981-04-10,130.70784042251324,127.45673047573693,133.75710043460296
1981-04-13,130.41102667679817,127.0266222109097,133.68119661170613
1981-04-14,130.6009452750825,127.23391880999156,133.60753844705206
1981-04-15,130.7916877638854,127.86632401027352,133.59806135193708
1981-04-16,130.290527804171,127.11270000950489,133.4022142169045
1981-04-20,130.23480039708494,127.09633072276503,133.38087627480184
1981-04-21,130.4247189953697,127.17335715097573,133.4099656985971
1981-04-22,130.6154614841726,127.1855012544063,134.06660063002062
1981-04-23,130.1143015244583,126.48900290684662,133.33742500717415
1981-04-24,130.3553878630876,126.83802749666044,133.8011292407
1981-04-27,130.05857411737304,126.53980976766248,133.45996498486932
1981-04-28,130.2484927156565,126.88996094893159,133.7721210706193
1981-04-29,130.43923520445983,126.89939950170923,133.75768448615915
1981-04-30,129.9380752447456,126.22799821297558,133.41329293659396
1981-05-01,134.25987833948227,131.4160751307038,137.43125048971774
1981-05-04,134.1171339777698,130.91350157285572,137.17120686993735
1981-05-05,134.3133290876477,131.19096027455927,137.27741416696392
1981-05-06,134.62198105200963,131.4414310678734,137.53247163391651
1981-05-07,134.1942941896316,131.03753716867746,137.25173912480523
1981-05-08,134.47978068402287,131.7653197713567,137.47464448153403
1981-05-11,134.33703632231095,131.30389048968425,137.37785607199913
1981-05-12,134.53323143218907,131.57081930501252,137.49483129889742
1981-05-13,134.84188339655043,131.75844771395617,137.9190983930168
1981-05-14,134.4141965341725,131.18158007723147,137.58342657989226
1981-05-15,134.69968302856304,131.42751622766403,137.71956007134804
1981-05-18,134.55693866685056,131.59137300351912,137.6174070204184
1981-05-19,134.7531337767299,131.3783940426177,137.9803700393858
1981-05-20,135.06178574109126,131.88989841849084,138.0258110719781
1981-05-21,134.63409887871325,131.5010940697448,137.83365216855515
1981-05-22,134.9195853731043,131.5610295313086,138.28892446502064
1981-05-26,134.97303612127087,131.58750933920106,138.31582285269275
1981-05-27,135.28168808563208,131.87706376715647,138.4952536363192
1981-05-28,134.854001223254,131.55966600095306,138.3750430479458
1981-05-29,135.13948771764555,131.67684769203044,138.5765076223743
1981-06-01,133.61507894799752,130.83443879870174,136.333091596003
1981-06-02,133.79450146891097,130.90319372655063,136.87768556689537
1981-06-03,134.10779221379255,131.2224312163936,137.0665184043983
1981-06-04,133.7372598518521,130.83240014127142,136.74494998673518
1981-06-05,133.94076973572248,130.91240146238366,136.80375278046344
1981-06-08,133.79789082002742,130.9978897150387,136.9414318421144
1981-06-09,133.97731334094186,131.19265385888602,136.93605231271218
1981-06-10,134.29060408582347,131.5967961589069,137.40793220595958
1981-06-11,133.92007172388313,131.08963168268755,136.7740825660935
1981-06-12,134.1235816077531,131.37097982826157,136.84604311232792
1981-06-15,133.98070269205854,130.8989253952955,136.9676904112691
1981-06-16,134.1601252129727,131.37839979461674,137.43256016929493
1981-06-17,134.47341595785417,131.41164948158615,137.46350972748345
1981-06-18,134.10288359591388,131.14856134369697,137.26923639839666
1981-06-19,134.30639347978388,131.25950690182748,137.40058143455258
1981-06-22,134.16351456408893,130.90697719523513,137.50829011443182
1981-06-23,134.34293708500354,131.28188932411211,137.4165168445907
1981-06-24,134.65622782988495,131.54312417553462,137.94547954324145
1981-06-25,134.28569546794463,130.76260757489757,137.51494447976995
1981-06-26,134.48920535181546,131.0746684227034,137.90589826047324
1981-06-29,134.34632643612053,131.0751762501296,137.91900328988928
1981-06-30,134.52574895703452,131.1975479928895,138.02587708463375
1981-07-01,133.27200179224832,130.29720245443445,136.15236624230798
1981-07-02,132.92184911531714,129.90988084511292,135.68987818546591
1981-07-06,132.89100767478456,130.14468696321606,135.8572855682089
1981-07-07,133.02592740339264,130.0051956686798,135.9619874263218
1981-07-08,133.33512274674382,130.41531254130305,136.05251512817392
1981-07-09,132.9849700698127,129.9806489456844,135.78552501556283
1981-07-10,133.175907057479,130.46999470858572,135.94619182929992
1981-07-13,132.9541286292804,130.10956072195268,135.8253665787623
1981-07-14,133.08904835788852,130.1040267855627,136.12065362261467
1981-07-15,133.3982437012394,130.84000908359064,136.28239116218785
1981-07-16,133.0480910243085,130.083247071428,136.04813634574978
1981-07-17,133.239028011975,130.25402679743345,136.35320417447204
1981-07-20,133.01724958377625,130.09014374799787,135.98579745896788
1981-07-21,133.15216931238393,130.08432899187602,136.09176747056298
1981-07-22,133.4613646557349,130.20168463762366,136.6669322421246
1981-07-23,133.11121197880345,130.1385824290285,136.17298156367312
1981-07-24,133.30214896646967,130.3419878536695,136.53084879562914
1981-07-27,133.08037053827204,130.08495141968763,136.304296075207
1981-07-28,133.21529026687958,129.9790106883887,136.49121502624988
1981-07-29,133.52448561023036,130.20533537270856,136.97692407495433
1981-07-30,133.17433293329898,129.72234940947382,136.390082267522
1981-07-31,133.36526992096486,130.13780746529397,136.60034930985216
1981-08-03,129.05722815165765,126.31502737220188,131.7562024846557
1981-08-04,129.1556934000611,126.54709445651157,131.96414444979794
1981-08-05,129.36950615767753,126.83108137571381,132.10117805699508
1981-08-06,129.00209923019264,126.39659466952108,131.5259426422608
1981-08-07,129.1963206255571,126.42639668081529,131.78736536362075
1981-08-10,128.76949099922322,125.95728143722782,131.55535355955905
1981-08-11,128.86795624762667,126.09524450412994,131.65561786475257
1981-08-12,129.08176900524356,126.3046086063139,131.8012269689347
1981-08-13,128.71436207775832,126.24330241713896,131.55919944663282
1981-08-14,128.90858347312334,126.18830744883122,131.59470477556283
1981-08-17,128.48175384678936,125.77759863058927,131.42194026918477
1981-08-18,128.5802190951925,125.64589884818612,131.39465277411523
1981-08-19,128.79403185280924,125.99877666779133,131.42347228412498
1981-08-20,128.4266249253244,125.66931805857611,131.2836629499717
1981-08-21,128.6208463206893,125.71847102159374,131.51466462587834
1981-08-24,128.19401669435476,125.04852019293844,130.98808423424683
1981-08-25,128.29248194275846,125.33496829193902,131.512041442894
1981-08-26,128.5062947003751,125.4581966398507,131.5894717731028
1981-08-27,128.13888777289034,125.08731968702334,131.51118611251974
1981-08-28,128.3331091682545,125.30867746141658,131.28125554270792
1981-08-31,127.90627954192088,124.6424488899007,131.26370327928242
1981-09-01,128.46438909128716,125.62438779688438,131.30524521319947
1981-09-02,128.6813667298736,125.97820952056986,131.39772411735643
1981-09-03,128.31705892970697,125.31648094789067,131.0473335705314
1981-09-04,128.47939135778222,125.79669560983699,130.99430500567786
1981-09-08,128.19659215537783,125.388190612502,130.73950840519495
1981-09-09,128.41356979396383,125.67016331499548,131.29535782385722
1981-09-10,128.04926199379713,125.18898342668264,130.78246810620908
1981-09-11,128.2115944218729,125.42248803101572,130.98757715249008
1981-09-14,127.75990036912036,124.7465221528453,130.54812840481236
1981-09-15,127.92879521946791,124.97535960829124,130.6775562814706
1981-09-16,128.14577285805424,125.27496127309094,130.88200905051377
1981-09-17,127.78146505788735,124.74929076258528,130.53448049551872
1981-09-18,127.94379748596288,124.8745690393721,130.75236445915814
1981-09-21,127.49210343321016,124.50347398277272,130.07902994223588
1981-09-22,127.66099828355817,124.65792326110667,130.7318622331062
1981-09-23,127.8779759221445,124.73268154858384,130.82488746561472
1981-09-24,127.5136681219778,124.50858903939957,130.45833177253792
1981-09-25,127.67600055005288,124.81889338322308,130.77613196429283
1981-09-28,127.22430649730072,124.14968387166691,130.2570358352787
1981-09-29,127.39320134764839,124.44498077545019,130.62892825196985
1981-09-30,127.61017898623474,124.34701020863568,130.88708586987383
1981-10-01,120.21084127819822,116.57463338464396,123.50247513417467
1981-10-02,120.29459254538905,116.58348971300859,123.77434545651313
1981-10-05,119.76722581096672,116.39486544097952,123.056701559184
1981-10-06,119.72266577835323,116.2616057676016,123.06773531582968
1981-10-07,119.8417516131436,116.16876507625882,123.68148896822348
1981-10-08,119.44986321891516,115.83683687181492,122.76441156827711
1981-10-09,119.53361448610616,116.01929136983746,123.05615680042713
1981-10-12,119.00624775168548,115.60733012790581,122.36247976911939
1981-10-13,118.96168771907101,115.5326204970678,122.23530722880786
1981-10-14,119.08077355386104,115.47014665222088,122.22141550373212
1981-10-15,118.68888515963286,114.97962153943932,122.21482575856727
1981-10-16,118.77263642682325,115.26514372781284,122.2234932392947
1981-10-19,118.24526969240114,114.99612626052672,121.81854270932706
1981-10-20,118.20070965978799,114.6138197008069,121.71978162033851
1981-10-21,118.31979549457867,114.86950960320613,121.8594430916769
1981-10-22,117.92790710035055,114.55694217912666,121.49329404569612
1981-10-23,118.01165836754213,114.52271114603325,121.86641988485673
1981-10-26,117.48429163311916,114.040809502932,121.3382373741946
1981-10-27,117.43973160050577,113.55595845094774,121.32304575083255
1981-10-28,117.5588174352962,113.61261809360218,121.55773355605487
1981-10-29,117.16692904106819,113.43601376913864,121.0172041483012
1981-10-30,117.25068030825969,113.60466140262545,121.08799941567614
1981-11-02,116.67481687186694,113.29737385575974,120.0607145095056
1981-11-03,116.65875019415795,113.1826946112659,120.1839264092147
1981-11-04,116.75082373354502,113.22525725752426,119.74877796017078
1981-11-05,116.34292500963271,113.1727900482975,119.67753778189653
1981-11-06,116.45832718968578,112.85662197395658,119.72380523739966
1981-11-09,115.85758297700218,112.42150076217519,119.33660248297299
1981-11-10,115.8415162992948,112.09196947884823,119.13980078640347
1981-11-11,115.93358983868104,112.54582312678889,119.36243044588184
1981-11-12,115.52569111476893,112.45780009252582,119.06145774198788
